,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Data Value Percentage
14985,216331,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2014,06/01/2014,28.54,Bad Quality,6.720037673651989
14986,130970,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,25.9,Bad Quality,6.098422415822934
14987,130957,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,25.1,Bad Quality,5.910054155874735
14988,130968,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,28.8,Bad Quality,6.7812573581351545
14989,130976,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,22.4,Good Quality,5.274311278549564
14990,518837,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,12.26,Good Quality,2.8867435837061453
14991,518866,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,12.66,Good Quality,2.980927713680245
14992,518877,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,13.87,Good Quality,3.265834706851895
14993,628617,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,409,Southeast Queens,2015-2017,01/01/2015,17.3,Good Quality,4.073463621379798
14994,131072,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2005-2007,01/01/2005,120.1,Bad Quality,28.278785024723334
14995,131168,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2005-2007,01/01/2005,20.1,Good Quality,4.732752531198494
14996,131416,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2009-2011,01/01/2009,249.3,Bad Quality,58.70025900635743
14997,131456,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2009-2011,01/01/2009,144.3,Bad Quality,33.97692488815635
14998,518885,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2012-2014,01/02/2012,116.65,Bad Quality,27.466446903696728
14999,628434,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2015-2017,01/01/2015,93.5,Bad Quality,22.015540381445724
15000,518893,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,232.54,Bad Quality,54.75394396044266
15001,628442,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,188.6,Bad Quality,44.407817282787846
15002,628394,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2015-2017,01/01/2015,43.0,Bad Quality,10.12479397221568
15003,130367,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,68.2,Bad Quality,16.05839416058394
15004,130360,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,84.8,Bad Quality,19.967035554509064
15005,130784,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,64.0,Bad Quality,15.069460795855898
15006,130392,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,101.1,Bad Quality,23.80503885095361
15007,130391,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,43.0,Bad Quality,10.12479397221568
15008,130371,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,83.3,Bad Quality,19.61384506710619
15009,130370,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,73.4,Bad Quality,17.282787850247235
15010,130382,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,59.5,Bad Quality,14.00988933364728
15011,315650,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,206,Borough Park,2011,01/01/2011,2.0,Good Quality,0.4709206498704968
15012,799830,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2014,01/01/2014,1.53,Good Quality,0.36025429715093005
15013,315654,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2011,01/01/2011,2.1,Good Quality,0.4944666823640217
15014,667063,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2020,01/01/2020,16.75,Good Quality,3.9439604426654107
15015,667543,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2020,01/01/2020,26.27,Bad Quality,6.185542736048975
15016,170168,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2009,12/01/2008,16.09,Good Quality,3.7885566282081466
15017,213935,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2014,06/01/2014,13.17,Good Quality,3.1010124793972214
15018,170286,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2011,12/01/2010,14.8,Good Quality,3.4848128090416766
15019,216379,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2014,06/01/2014,29.69,Bad Quality,6.990817047327526
15020,216307,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2014,06/01/2014,21.79,Good Quality,5.130680480339063
15021,130950,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,35.1,Bad Quality,8.264657405227219
15022,130932,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,Bad Quality,6.098422415822934
15023,130954,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,20.6,Good Quality,4.850482693666118
15024,131508,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,18.6,Good Quality,4.37956204379562
15025,518863,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,11.79,Good Quality,2.7760772309865787
15026,131146,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,19.0,Good Quality,4.47374617376972
15027,131050,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,97.8,Bad Quality,23.028019778667293
15028,628438,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2015-2017,01/01/2015,108.6,Bad Quality,25.570991287967974
15029,130363,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,58.9,Bad Quality,13.86861313868613
15030,130356,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,77.3,Bad Quality,18.2010831174947
15031,130374,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,105.2,Bad Quality,24.770426183188132
15032,130388,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,52.0,Bad Quality,12.243936896632917
15033,315646,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2011,01/01/2011,2.2,Good Quality,0.5180127148575465
15034,227513,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,105,Midtown (CD5),2011,01/01/2011,3.0,Good Quality,0.7063809748057452
15035,130378,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,57.5,Bad Quality,13.538968683776783
15036,628534,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2015-2017,01/01/2015,15.4,Good Quality,3.6260890040028255
15037,130884,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,Bad Quality,6.098422415822934
15038,602858,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2018,01/01/2018,17.9,Good Quality,4.214739816340946
15039,741050,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2021,06/01/2021,10.75,Good Quality,2.53119849305392
15040,178407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2009,12/01/2008,11.5,Good Quality,2.707793736755357
15041,212802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2014,06/01/2014,9.87,Good Quality,2.3239934071109016
15042,333976,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2015,01/01/2015,9.89,Good Quality,2.328702613609607
15043,131169,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2005-2007,01/01/2005,17.1,Good Quality,4.026371556392748
15044,518886,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2012-2014,01/02/2012,53.19,Bad Quality,12.524134683305862
15045,628435,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2015-2017,01/01/2015,47.3,Bad Quality,11.13727336943725
15046,315636,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,Borough,4,Queens,2011,01/01/2011,2.1,Good Quality,0.4944666823640217
15047,799866,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,Borough,4,Queens,2014,01/01/2014,1.43,Good Quality,0.3367082646574052
15048,130785,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,54.8,Bad Quality,12.903225806451612
15049,518790,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,8.68,Good Quality,2.043795620437956
15050,628531,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2015-2017,01/01/2015,9.6,Good Quality,2.2604191193783847
15051,131553,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,4,Queens,2009-2011,01/01/2009,11.4,Good Quality,2.684247704261832
15052,649659,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2018-19,12/01/2018,7.14,Good Quality,1.6811867200376736
15053,518934,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,20.64,Good Quality,4.859901106663528
15054,628483,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2015-2017,01/01/2015,17.9,Good Quality,4.214739816340946
15055,131361,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,4.3,Good Quality,1.012479397221568
15056,741053,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2021,06/01/2021,8.17,Good Quality,1.9237108547209794
15057,333946,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2015,01/01/2015,8.35,Good Quality,1.9660937132093241
15058,179656,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2011,12/01/2010,9.75,Good Quality,2.295738168118672
15059,179431,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2011,12/01/2010,21.47,Good Quality,5.055333176359783
15060,336484,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2015,01/01/2015,18.51,Good Quality,4.358370614551449
15061,325196,643,Annual vehicle miles traveled,million miles,per km2,Borough,4,Queens,2016,01/01/2016,24.8,Good Quality,5.839416058394161
15062,602698,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2017-18,12/01/2017,23.47,Good Quality,5.526253826230279
15063,643312,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2019,01/01/2019,15.66,Good Quality,3.6873086884859902
15064,179271,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2008-09,12/01/2008,27.86,Bad Quality,6.55992465269602
15065,211363,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2013-14,12/01/2013,26.84,Bad Quality,6.319755121262067
15066,221908,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2014,06/01/2014,30.71,Bad Quality,7.230986578761478
15067,221860,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2014,06/01/2014,33.25,Bad Quality,7.82905580409701
15068,643479,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2018-19,12/01/2018,18.66,Good Quality,4.3936896632917355
15069,667375,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2020,01/01/2020,13.76,Good Quality,3.239934071109018
15070,643471,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2019,01/01/2019,16.66,Good Quality,3.9227690134212385
15071,602857,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2017-18,12/01/2017,24.2,Good Quality,5.698139863433012
15072,130833,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2005-2007,01/01/2005,80.8,Bad Quality,19.02519425476807
15073,602863,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2017-18,12/01/2017,20.54,Good Quality,4.836355074170002
15074,643477,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2019,01/01/2019,13.14,Good Quality,3.0939486696491643
15075,649657,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2019,01/01/2019,6.47,Good Quality,1.523428302331057
15076,211408,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2013-14,12/01/2013,11.23,Good Quality,2.64421944902284
15077,227511,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,01/01/2011,2.5,Good Quality,0.588650812338121
15078,227535,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,303,Bedford Stuyvesant (CD3),2011,01/01/2011,2.0,Good Quality,0.4709206498704968
15079,227536,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,304,Bushwick (CD4),2011,01/01/2011,2.0,Good Quality,0.4709206498704968
15080,130782,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,76.5,Bad Quality,18.012714857546502
15081,130361,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,71.0,Bad Quality,16.717683070402636
15082,131551,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,2,Brooklyn,2009-2011,01/01/2009,13.3,Good Quality,3.131622321638804
15083,131513,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,30.2,Bad Quality,7.110901813044502
15084,131550,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,1,Bronx,2009-2011,01/01/2009,20.6,Good Quality,4.850482693666118
15085,518788,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,11.53,Good Quality,2.714857546503414
15086,518787,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,17.98,Good Quality,4.233576642335766
15087,628529,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,2,Brooklyn,2015-2017,01/01/2015,10.5,Good Quality,2.472333411820108
15088,628528,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,1,Bronx,2015-2017,01/01/2015,19.6,Good Quality,4.615022368730869
15089,130926,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,30.8,Bad Quality,7.252178008005651
15090,173702,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,10.23,Good Quality,2.408759124087591
15091,173736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2013,06/01/2013,10.17,Good Quality,2.394631504591476
15092,410866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2016,12/31/2015,7.55,Good Quality,1.7777254532611255
15093,605792,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2018,01/01/2018,6.99,Good Quality,1.6458676712973863
15094,742292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2021,06/01/2021,8.54,Good Quality,2.0108311749470213
15095,173735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2013,06/01/2013,10.01,Good Quality,2.3569578526018367
15096,173701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,10.15,Good Quality,2.3899222980927712
15097,410863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,Good Quality,1.765952437014363
15098,174109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2009,12/01/2008,11.03,Good Quality,2.59712738403579
15099,174177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2011,12/01/2010,10.65,Good Quality,2.507652460560396
15100,334078,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2015,01/01/2015,9.17,Good Quality,2.159171179656228
15101,649791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.18,Good Quality,1.6906051330350835
15102,179644,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Annual Average 2009,12/01/2008,10.5,Good Quality,2.472333411820108
15103,130927,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,19.6,Good Quality,4.615022368730869
15104,130889,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,41.0,Bad Quality,9.653873322345184
15105,628480,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2015-2017,01/01/2015,67.0,Bad Quality,15.775841770661643
15106,131358,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,13.4,Good Quality,3.1551683541323285
15107,131225,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,189.1,Bad Quality,44.52554744525547
15108,130960,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,18.4,Good Quality,4.33246997880857
15109,227519,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,111,East Harlem (CD11),2011,01/01/2011,2.6,Good Quality,0.6121968448316458
15110,130394,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,80.3,Bad Quality,18.907464092300447
15111,130384,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,44.6,Bad Quality,10.50153049211208
15112,410902,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,6.75,Good Quality,1.5893571933129267
15113,172660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2011,12/01/2010,18.98,Good Quality,4.469036967271014
15114,131008,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2005-2007,01/01/2005,3.0,Good Quality,0.7063809748057452
15115,211667,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,11.77,Good Quality,2.771368024487874
15116,211565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2013-14,12/01/2013,25.9,Bad Quality,6.098422415822934
15117,211871,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2013-14,12/01/2013,11.04,Good Quality,2.599481987285142
15118,131018,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,8.7,Good Quality,2.048504826936661
15119,131511,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,25.1,Bad Quality,5.910054155874735
15120,518794,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,17.08,Good Quality,4.021662349894043
15121,628537,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,01/01/2015,21.4,Good Quality,5.038850953614316
15122,130885,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,28.1,Bad Quality,6.616435130680481
15123,130887,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,33.7,Bad Quality,7.935012950317872
15124,518938,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,77.59,Bad Quality,18.269366611725925
15125,628487,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2015-2017,01/01/2015,64.1,Bad Quality,15.093006828349422
15126,131317,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,14.4,Good Quality,3.3906286790675773
15127,131337,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,1.4,Good Quality,0.32964445490934774
15128,131319,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,18.9,Good Quality,4.450200141276195
15129,131223,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,192.7,Bad Quality,45.37320461502237
15130,649677,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2018-19,12/01/2018,7.89,Good Quality,1.8577819637391098
15131,178487,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2011,12/01/2010,11.45,Good Quality,2.696020720508594
15132,178403,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2009,12/01/2008,11.76,Good Quality,2.769013421238521
15133,212798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2014,06/01/2014,9.29,Good Quality,2.1874264186484575
15134,669865,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2020,01/01/2020,5.87,Good Quality,1.3821521073699081
15135,649981,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2019,01/01/2019,7.7,Good Quality,1.8130445020014128
15136,649951,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2019,01/01/2019,6.68,Good Quality,1.5728749705674592
15137,151741,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,305,Upper East Side,2005,01/01/2005,2.9,Good Quality,0.6828349423122203
15138,325113,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,305,Upper East Side,2016,01/01/2016,2.3,Good Quality,0.5415587473510712
15139,151723,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,105,Crotona -Tremont,2005,01/01/2005,3.0,Good Quality,0.7063809748057452
